1.71021, 1002216
1.74293, 1002800
1.77232, 1003328
1.80136, 1003328
1.83165, 1003328
1.86124, 1003328
1.89088, 1003328
1.92116, 1003328
1.9514, 1003592
1.98193, 1003592
2.01579, 1003592
2.0479, 1003856
2.07948, 1003856
2.11323, 1003856
2.14641, 1004120
2.17792, 1004120
2.20935, 1004120
2.24018, 1004384
2.27119, 1004384
2.30231, 1004384
2.33401, 1004384
2.36594, 1004384
2.39788, 1004648
2.42937, 1004648
2.46126, 1004648
2.49351, 1004648
2.53071, 1005176
2.56286, 1005440
2.59383, 1005704
2.62504, 1005704
2.65699, 1005704
2.68946, 1005704
2.72215, 1005968
2.75556, 1006232
2.7886, 1006232
2.8219, 1006232
2.85571, 1006232
2.88935, 1006232
2.92199, 1006232
2.95482, 1006232
2.98843, 1006232
3.02222, 1006232
3.05623, 1006496
3.09519, 1006496
3.13692, 1006496
3.17164, 1006496
3.20797, 1006496
3.24339, 1006496
3.27933, 1006760
3.31454, 1006760
3.34963, 1006760
3.38969, 1006760
3.42516, 1006760
3.46152, 1006760
3.49682, 1006760
3.53122, 1007024
3.5656, 1007024
3.60219, 1007024
3.64331, 1007024
3.681, 1007024
3.72187, 1007024
3.76009, 1007288
3.79695, 1007288
3.83254, 1007288
3.87109, 1007288
3.90924, 1007288
3.94594, 1007288
3.9825, 1007288
4.01849, 1007552
4.05848, 1007552
4.09645, 1007552
4.13544, 1007552
4.1734, 1007552
4.21582, 1007816
4.25644, 1008344
4.29357, 1008344
4.33478, 1008344
4.37323, 1008344
4.41129, 1008344
4.44693, 1008344
4.48553, 1008344
4.52402, 1008344
4.56141, 1008344
4.59808, 1008344
4.63494, 1008344
4.67432, 1008344
4.71235, 1008344
4.75053, 1008344
4.78825, 1008344
4.82802, 1008344
4.86722, 1008344
4.90534, 1008344
4.94284, 1008344
4.9823, 1008344
5.02071, 1008608
5.05745, 1008608
5.09351, 1008608
5.13137, 1008608
5.16862, 1008608
5.20526, 1008608
5.24209, 1008608
5.27849, 1008872
5.31701, 1008872
5.35432, 1008872
5.39102, 1008872
5.42823, 1008872
5.46528, 1008872
5.50404, 1008872
5.54226, 1008872
5.58042, 1008872
5.61879, 1008872
5.66052, 1008872
5.70013, 1008872
5.73944, 1008872
5.77851, 1008872
5.8175, 1008872
5.85564, 1008872
5.90301, 1008872
5.95043, 1008872
5.98909, 1008872
6.02758, 1008872
6.0654, 1008872
6.10252, 1008872
6.13958, 1008872
6.1762, 1008872
6.21338, 1008872
6.25109, 1008872
6.2889, 1008872
6.3267, 1008872
6.36469, 1008872
6.40447, 1008872
6.44353, 1008872
6.47989, 1008872
6.51564, 1008872
6.54837, 1008872
6.58064, 1008872
6.61514, 1008872
6.66344, 1008872
6.71466, 1008872
6.75748, 1008872
6.79838, 1008872
6.84251, 1008872
6.88663, 1008872
6.92902, 1008872
6.97084, 1008872
7.01234, 1008872
7.06108, 1008872
7.10973, 1008872
7.152, 1008872
7.19682, 1008872
7.23784, 1008872
7.29196, 1010720
7.32884, 1010720
7.36646, 1010720
7.40852, 1010720
7.45185, 1010720
7.49953, 1010720
7.55216, 1010720
7.59519, 1010720
7.63941, 1010720
7.68142, 1010984
7.72406, 1011248
7.77134, 1011776
7.83412, 1012040
7.88853, 1012304
7.94005, 1012568
7.9958, 1012832
8.05649, 1013096
8.10976, 1013624
8.16052, 1013888
8.21519, 1014152
8.27801, 1014416
8.33794, 1014680
8.40202, 1014680
8.463, 1014680
8.51996, 1014944
8.57015, 1014944
8.61812, 1014944
8.69116, 1018112
8.73377, 1018112
8.78309, 1018112
8.83218, 1018112
8.88026, 1018112
8.93066, 1018112
8.98615, 1018112
9.04024, 1018376
9.0916, 1018640
9.14417, 1018640
9.19818, 1018904
9.25748, 1018904
9.31706, 1019168
9.38144, 1019168
9.44894, 1019432
9.50865, 1019432
9.56573, 1019432
9.629, 1019432
9.73138, 1019696
9.81447, 1021016
9.88109, 1021016
9.94185, 1021016
10.004, 1021016
10.0684, 1021016
10.1281, 1021016
10.1907, 1021016
10.271, 1021280
10.3573, 1021280
10.4296, 1021280
10.5197, 1021280
10.5908, 1021544
10.6524, 1021544
10.7332, 1021544
10.7999, 1021544
10.8584, 1021544
10.9157, 1021544
10.9735, 1021808
11.0402, 1021808
11.1086, 1021808
11.1866, 1021808
11.2465, 1021808
11.3073, 1021808
11.3674, 1021808
11.4265, 1021808
11.4866, 1021808
11.5436, 1022072
11.6036, 1022072
11.6668, 1022336
11.7288, 1022336
11.79, 1022336
11.8525, 1022336
11.9148, 1022600
11.9741, 1022600
12.0361, 1022600
12.1019, 1022600
12.1625, 1022600
12.2213, 1022600
12.277, 1022600
12.3306, 1022600
12.3911, 1022600
12.459, 1022864
12.5249, 1022864
12.5796, 1022864
12.6368, 1022864
12.6986, 1022864
12.7564, 1022864
12.8127, 1022864
12.875, 1022864
12.939, 1022864
13.0046, 1022864
13.0712, 1022864
13.1395, 1022864
13.2078, 1022864
13.2712, 1022864
13.3308, 1022864
13.3903, 1023128
13.4485, 1023128
13.5073, 1023128
13.5668, 1023128
13.6327, 1023128
13.6985, 1023128
13.7663, 1023128
13.8321, 1023128
13.8963, 1023128
13.9555, 1023128
14.0154, 1023128
14.0842, 1023128
14.1665, 1023392
14.2501, 1023392
14.3331, 1023392
14.4029, 1023392
14.4631, 1023392
14.5256, 1023392
14.585, 1023392
14.6455, 1023392
14.7061, 1023392
14.7658, 1023392
14.8286, 1023392
14.8923, 1023392
14.9531, 1023392
15.0125, 1023392
15.0673, 1023392
15.1207, 1023392
15.178, 1023656
15.2419, 1023656
15.3212, 1023656
15.3874, 1023656
15.4515, 1023656
15.5173, 1023656
15.5785, 1023920
15.6437, 1023920
15.7111, 1024184
15.7844, 1024184
15.8564, 1024184
15.9302, 1024448
15.9982, 1024448
16.0624, 1024712
16.1257, 1024712
16.1871, 1024976
16.2484, 1024976
16.3102, 1024976
16.3715, 1024976
16.4307, 1024976
16.4886, 1024976
16.5525, 1024976
16.6128, 1024976
16.6741, 1024976
16.7345, 1025240
16.796, 1025240
16.8579, 1025240
16.9168, 1025504
16.9777, 1025504
17.0379, 1025504
17.1002, 1025768
17.1633, 1025768
17.2284, 1026032
17.2948, 1026032
17.3593, 1026296
17.4209, 1026296
17.4823, 1026296
17.5434, 1026296
17.6038, 1026296
17.6658, 1026296
17.7267, 1026296
17.7875, 1026560
17.8475, 1026560
17.9078, 1026560
17.967, 1026560
18.0283, 1026560
18.0886, 1026560
18.1499, 1026560
18.2127, 1026824
18.2735, 1026824
18.3344, 1026824
18.3961, 1026824
18.456, 1026824
18.5155, 1026824
18.5765, 1026824
18.641, 1026824
18.705, 1026824
18.7661, 1026824
18.827, 1026824
18.8879, 1027088
18.9486, 1027088
19.011, 1027088
19.0715, 1027088
19.1322, 1027088
19.1925, 1027088
19.2539, 1027088
19.3138, 1027088
19.3727, 1027088
19.4318, 1027352
19.4937, 1027352
19.5562, 1027352
19.6185, 1027352
19.6832, 1027616
19.7504, 1027616
19.8159, 1027616
19.8766, 1027616
19.9367, 1027880
19.9982, 1027880
20.0567, 1027880
20.1197, 1027880
20.1819, 1027880
20.2412, 1027880
20.3013, 1028144
20.3611, 1028144
20.4216, 1028144
20.4868, 1028408
20.5539, 1028408
20.6219, 1028672
20.7432, 1033072
20.8119, 1033332
20.8808, 1033596
20.9502, 1033860
21.0194, 1034124
21.0868, 1034124
21.1576, 1034124
21.2267, 1034388
21.2946, 1034388
21.3614, 1034388
21.4271, 1034388
21.4932, 1034388
21.5627, 1034652
21.6341, 1034652
21.7052, 1034916
21.7777, 1034916
21.8509, 1034916
21.9252, 1034916
21.9999, 1034916
22.0742, 1035180
22.1495, 1035180
22.2246, 1035180
22.3, 1035180
22.3755, 1035180
22.4507, 1035444
22.5292, 1035444
22.606, 1035444
22.6833, 1035444
22.7591, 1035444
22.835, 1035444
22.9127, 1035444
22.9872, 1035444
23.0646, 1035708
23.14, 1035708
23.2152, 1035708
23.2886, 1035708
23.3615, 1035708
23.4349, 1035708
23.5096, 1035708
23.5898, 1035972
23.6662, 1035972
23.7415, 1035972
23.8157, 1035972
23.8891, 1035972
23.9616, 1035972
24.0323, 1035972
24.1045, 1035972
24.1747, 1035972
24.2444, 1036236
24.3114, 1036236
24.3765, 1036236
24.4397, 1036236
24.5012, 1036236
24.5631, 1036236
24.6343, 1036236
24.7036, 1036236
24.7662, 1036236
24.8281, 1036236
24.8901, 1036236
24.9503, 1036236
25.0144, 1036236
25.0748, 1036236
25.1358, 1036236
25.1956, 1036236
25.2524, 1036236
25.3099, 1036500
25.3674, 1036500
25.4269, 1036500
25.4854, 1036500
25.5535, 1036500
25.6131, 1036500
25.671, 1036500
25.7306, 1036500
25.7884, 1036500
25.8502, 1036500
25.9079, 1036764
25.9658, 1036764
26.0238, 1036764
26.0803, 1036764
26.1374, 1036764
26.1951, 1036764
26.2589, 1036764
26.3151, 1036764
26.372, 1036764
26.4296, 1036764
26.4859, 1036764
26.5437, 1036764
26.6007, 1036764
26.6598, 1036764
26.7205, 1036764
26.7791, 1036764
26.8361, 1036764
26.8942, 1036764
26.9528, 1036764
27.0111, 1036764
27.0688, 1036764
27.1272, 1036764
27.184, 1036764
27.241, 1036764
27.2995, 1036764
27.3596, 1036764
27.4185, 1037028
27.4782, 1037028
27.5373, 1037028
27.5971, 1037028
27.6596, 1037028
27.7203, 1037028
27.7814, 1037028
27.8417, 1037028
27.9018, 1037028
27.9605, 1037028
28.02, 1037028
28.0784, 1037028
28.1371, 1037028
28.2102, 1037028
28.2764, 1037028
28.3394, 1037028
28.4002, 1037028
28.4612, 1037028
28.5212, 1037028
28.581, 1037028
28.6495, 1037292
28.7123, 1037292
28.7725, 1037292
28.8335, 1037292
28.8942, 1037292
28.9553, 1037292
29.0167, 1037292
29.079, 1037292
29.14, 1037292
29.2037, 1037292
29.264, 1037292
29.3231, 1037292
29.382, 1037292
29.4419, 1037292
29.5009, 1037292
29.5605, 1037292
29.6199, 1037292
29.6822, 1037292
29.7462, 1037292
29.8086, 1037292
29.8695, 1037292
29.9304, 1037556
29.9918, 1037556
30.0707, 1037556
30.1388, 1037556
30.2043, 1037556
30.2686, 1037556
30.3353, 1037556
30.4002, 1037556
30.471, 1037556
30.5351, 1037556
30.6014, 1037556
30.6717, 1037556
30.7363, 1037556
30.8001, 1037556
30.8679, 1037556
30.9319, 1037556
30.9998, 1037556
31.0668, 1037556
31.1319, 1037556
31.2017, 1037556
31.2667, 1037556
31.3307, 1037556
31.3923, 1037556
31.4544, 1037820
31.5188, 1037820
31.5793, 1037820
31.6431, 1037820
31.705, 1037820
31.7654, 1037820
31.825, 1037820
31.8848, 1037820
31.9499, 1037820
32.0094, 1037820
32.075, 1037820
32.135, 1037820
32.1927, 1037820
32.2547, 1037820
32.3145, 1037820
32.372, 1037820
32.4338, 1037820
32.4925, 1038084
32.5516, 1038084
32.6139, 1038084
32.6818, 1038084
32.7426, 1038084
32.8043, 1038084
32.866, 1038084
32.9254, 1038084
32.9844, 1038084
33.0436, 1038084
33.1041, 1038084
33.1709, 1038084
33.2318, 1038084
33.2966, 1038084
33.3587, 1038084
33.4185, 1038084
33.4767, 1038084
33.5399, 1038084
33.6021, 1038084
33.6605, 1038084
33.7184, 1038084
33.7803, 1038084
33.8368, 1038084
33.8919, 1038084
33.943, 1038084
33.9951, 1038084
34.0477, 1038084
34.0993, 1038084
34.1523, 1038084
34.2031, 1038084
34.2532, 1038084
34.3055, 1038084
34.3572, 1038084
34.4156, 1038084
34.4682, 1038348
34.5192, 1038348
34.5739, 1038348
34.6241, 1038348
34.6764, 1038348
34.7263, 1038348
34.7766, 1038348
34.8253, 1038348
34.8748, 1038348
34.9232, 1038348
34.9734, 1038348
35.0228, 1038348
35.0729, 1038348
35.1232, 1038348
35.1732, 1038348
35.2222, 1038348
35.2717, 1038348
35.3204, 1038348
35.3704, 1038348
35.4194, 1038348
35.4698, 1038348
35.5188, 1038348
35.5697, 1038348
35.6212, 1038348
35.6742, 1038348
