7.4372, 1002276
7.47506, 1002540
7.50893, 1003068
7.54203, 1003068
7.57539, 1003332
7.60885, 1003332
7.6425, 1003332
7.67626, 1003332
7.71049, 1003596
7.74478, 1003596
7.78084, 1003596
7.8162, 1003860
7.85115, 1003860
7.88626, 1003860
7.92132, 1004124
7.95621, 1004124
7.99254, 1004124
8.02712, 1004124
8.06103, 1004388
8.09506, 1004388
8.12973, 1004388
8.16461, 1004388
8.1997, 1004652
8.23453, 1004652
8.26947, 1004652
8.30606, 1004652
8.34574, 1005180
8.3804, 1005444
8.41386, 1005708
8.44704, 1005708
8.48076, 1005708
8.51461, 1005708
8.54992, 1005972
8.58457, 1006236
8.61922, 1006236
8.65345, 1006236
8.68744, 1006236
8.72184, 1006236
8.75586, 1006236
8.79044, 1006236
8.82544, 1006236
8.85972, 1006236
8.89556, 1006500
8.93063, 1006500
8.96604, 1006500
9.00109, 1006500
9.03686, 1006500
9.07246, 1006500
9.10892, 1006764
9.14564, 1006764
9.18182, 1006764
9.22124, 1006764
9.25759, 1006764
9.29485, 1006764
9.33191, 1006764
9.36817, 1007028
9.40452, 1007028
9.44121, 1007028
9.4799, 1007028
9.51793, 1007028
9.55652, 1007028
9.59331, 1007028
9.63181, 1007292
9.66956, 1007292
9.70792, 1007292
9.74825, 1007292
